sk_d_aluno,sk_d_periodo,sk_d_curso,situacao_matricula,situacao_matricula_simplificada
c7e8836d0eb1083006db59d23742abd04944b31a17b0e71b1b565b031ef4c40e,af00ff19baa5f3dd256a035daba3da66e989aa724bf3bd4bee6b78f97e5d9250,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelamento por ultrapassagem do prazo máximo de trancamento,Trancada
855fb1dc90df024f01ac229877e9fb6ca8ae5e21ffc40cb1ffc2968951d82099,7fbaf654704927cabb4e26d8587cfccbe0bf9697ef94e4fdabdfd2daee1ade8c,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelamento por opção de curso,Trancada
855fb1dc90df024f01ac229877e9fb6ca8ae5e21ffc40cb1ffc2968951d82099,932b055d485607e351134c2dab78b5c0d01a3a5c30630e7f214daddf25aadfbd,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelamento por opção de curso,Trancada
855fb1dc90df024f01ac229877e9fb6ca8ae5e21ffc40cb1ffc2968951d82099,e3357db369315dface23ca8eeae3293fb2728b4ba0b67b52fb42f41730ca5be4,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelamento por opção de curso,Trancada
855fb1dc90df024f01ac229877e9fb6ca8ae5e21ffc40cb1ffc2968951d82099,7b8b1973ae6e0edd4d8c64d11edc3209f6570d749aa3d888f923241ba225e9be,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelamento por opção de curso,Trancada
a6744b4feb5063fc922548a72d3d0eed8c53cd2726abb6f7cb1cca3b8ed6d269,e040382c23bb840e73a6d164aacda1b729fbae8e0ca6caa41f235a032d5dfbfd,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelamento por ultrapassagem do prazo máximo de trancamento,Trancada
a6744b4feb5063fc922548a72d3d0eed8c53cd2726abb6f7cb1cca3b8ed6d269,6b62208c0403a5eef0c0e94e8c3bdd6964bda62af0eb73d413d2ece261c076c3,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelamento por ultrapassagem do prazo máximo de trancamento,Trancada
a6744b4feb5063fc922548a72d3d0eed8c53cd2726abb6f7cb1cca3b8ed6d269,78ba596a4611e2f56107187247ad80435e69b9ca008562803430318636529353,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelamento por ultrapassagem do prazo máximo de trancamento,Trancada
a6744b4feb5063fc922548a72d3d0eed8c53cd2726abb6f7cb1cca3b8ed6d269,af00ff19baa5f3dd256a035daba3da66e989aa724bf3bd4bee6b78f97e5d9250,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelamento por ultrapassagem do prazo máximo de trancamento,Trancada
140f874c469cb1bef550c705ea14f801e5e5abd12c64f80f2bfc7197b30148c8,76f3cf6a759b1db8960ab8d4391d06db231aa88ebec4703923ecd7d1c3114a36,de7a27b7b614a91967f26071c054f1d999af0bb77d91059634f33a5f5908ea51,Cancelada por abandono Definitivo,Trancada
140f874c469cb1bef550c705ea14f801e5e5abd12c64f80f2bfc7197b30148c8,907b42ffba4f3282f096d32ac2f9d0e04a91c872177f299b3c9cd3e362440b3e,de7a27b7b614a91967f26071c054f1d999af0bb77d91059634f33a5f5908ea51,Cancelada por abandono Definitivo,Trancada
140f874c469cb1bef550c705ea14f801e5e5abd12c64f80f2bfc7197b30148c8,e040382c23bb840e73a6d164aacda1b729fbae8e0ca6caa41f235a032d5dfbfd,de7a27b7b614a91967f26071c054f1d999af0bb77d91059634f33a5f5908ea51,Cancelada por abandono Definitivo,Trancada
140f874c469cb1bef550c705ea14f801e5e5abd12c64f80f2bfc7197b30148c8,6b62208c0403a5eef0c0e94e8c3bdd6964bda62af0eb73d413d2ece261c076c3,de7a27b7b614a91967f26071c054f1d999af0bb77d91059634f33a5f5908ea51,Cancelada por abandono Definitivo,Trancada
7f8805a1011ba51cf7885ef2396d769a27413b591303a32a0ea6b468cd7b40a0,e040382c23bb840e73a6d164aacda1b729fbae8e0ca6caa41f235a032d5dfbfd,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por abandono Definitivo,Trancada
7f8805a1011ba51cf7885ef2396d769a27413b591303a32a0ea6b468cd7b40a0,6b62208c0403a5eef0c0e94e8c3bdd6964bda62af0eb73d413d2ece261c076c3,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por abandono Definitivo,Trancada
7f8805a1011ba51cf7885ef2396d769a27413b591303a32a0ea6b468cd7b40a0,78ba596a4611e2f56107187247ad80435e69b9ca008562803430318636529353,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por abandono Definitivo,Trancada
2b780ea1849049533a1190fb3d6bc479bbdb2e1387d5e6bd3766e5408804b284,7b8b1973ae6e0edd4d8c64d11edc3209f6570d749aa3d888f923241ba225e9be,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por abandono Definitivo,Trancada
1f045ecc8fa62f49976ef94379e1d3abaaf4a848edb5778f843b77e56e997732,e3357db369315dface23ca8eeae3293fb2728b4ba0b67b52fb42f41730ca5be4,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por abandono Definitivo,Trancada
1f045ecc8fa62f49976ef94379e1d3abaaf4a848edb5778f843b77e56e997732,907b42ffba4f3282f096d32ac2f9d0e04a91c872177f299b3c9cd3e362440b3e,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por abandono Definitivo,Trancada
1f045ecc8fa62f49976ef94379e1d3abaaf4a848edb5778f843b77e56e997732,e040382c23bb840e73a6d164aacda1b729fbae8e0ca6caa41f235a032d5dfbfd,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por abandono Definitivo,Trancada
1f045ecc8fa62f49976ef94379e1d3abaaf4a848edb5778f843b77e56e997732,6b62208c0403a5eef0c0e94e8c3bdd6964bda62af0eb73d413d2ece261c076c3,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por abandono Definitivo,Trancada
1f045ecc8fa62f49976ef94379e1d3abaaf4a848edb5778f843b77e56e997732,78ba596a4611e2f56107187247ad80435e69b9ca008562803430318636529353,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por abandono Definitivo,Trancada
1f045ecc8fa62f49976ef94379e1d3abaaf4a848edb5778f843b77e56e997732,75c6f2fd802d302b8fba180502263a9e4d636d08bed8ebd8d1a3d8fc440f229a,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por abandono Definitivo,Trancada
1f045ecc8fa62f49976ef94379e1d3abaaf4a848edb5778f843b77e56e997732,1eabe661ec79f3038b8b32ef1670b2634e2b15a4bf8630e0cccc14e0c6de2cf5,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por abandono Definitivo,Trancada
088b859254514f2d5831f37f7cc2994c8745a6e913b42645c2f336e810e16569,e040382c23bb840e73a6d164aacda1b729fbae8e0ca6caa41f235a032d5dfbfd,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelamento por ultrapassagem do prazo máximo de trancamento,Trancada
088b859254514f2d5831f37f7cc2994c8745a6e913b42645c2f336e810e16569,6b62208c0403a5eef0c0e94e8c3bdd6964bda62af0eb73d413d2ece261c076c3,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelamento por ultrapassagem do prazo máximo de trancamento,Trancada
088b859254514f2d5831f37f7cc2994c8745a6e913b42645c2f336e810e16569,78ba596a4611e2f56107187247ad80435e69b9ca008562803430318636529353,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelamento por ultrapassagem do prazo máximo de trancamento,Trancada
088b859254514f2d5831f37f7cc2994c8745a6e913b42645c2f336e810e16569,af00ff19baa5f3dd256a035daba3da66e989aa724bf3bd4bee6b78f97e5d9250,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelamento por ultrapassagem do prazo máximo de trancamento,Trancada
2d2cfba0947ca7e2513126597ce2192f5c552be1c547850e2d33dabe7ebe9e86,e040382c23bb840e73a6d164aacda1b729fbae8e0ca6caa41f235a032d5dfbfd,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por abandono Definitivo,Trancada
2d2cfba0947ca7e2513126597ce2192f5c552be1c547850e2d33dabe7ebe9e86,6b62208c0403a5eef0c0e94e8c3bdd6964bda62af0eb73d413d2ece261c076c3,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por abandono Definitivo,Trancada
2d2cfba0947ca7e2513126597ce2192f5c552be1c547850e2d33dabe7ebe9e86,78ba596a4611e2f56107187247ad80435e69b9ca008562803430318636529353,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por abandono Definitivo,Trancada
2d2cfba0947ca7e2513126597ce2192f5c552be1c547850e2d33dabe7ebe9e86,af00ff19baa5f3dd256a035daba3da66e989aa724bf3bd4bee6b78f97e5d9250,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por abandono Definitivo,Trancada
2d2cfba0947ca7e2513126597ce2192f5c552be1c547850e2d33dabe7ebe9e86,157e14c3cf817fe86157aeb6e500f2db5ed9b2a65e79b886832267b887863faa,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por abandono Definitivo,Trancada
8ee2df0d0cb88591ccd410ff4815690214d2635010c046860a74631df3df674f,e040382c23bb840e73a6d164aacda1b729fbae8e0ca6caa41f235a032d5dfbfd,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por abandono Definitivo,Trancada
8ee2df0d0cb88591ccd410ff4815690214d2635010c046860a74631df3df674f,6aa4d8e425e255ac24c50eab3925ed6725e24f57bfae1f23baf616716dd90786,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por abandono Definitivo,Trancada
3ed14106603ccb0ae4a855a8cceec0024aef000ae3b0408d48818bc72114bde7,907b42ffba4f3282f096d32ac2f9d0e04a91c872177f299b3c9cd3e362440b3e,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por abandono Definitivo,Trancada
3ed14106603ccb0ae4a855a8cceec0024aef000ae3b0408d48818bc72114bde7,e040382c23bb840e73a6d164aacda1b729fbae8e0ca6caa41f235a032d5dfbfd,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por abandono Definitivo,Trancada
3ed14106603ccb0ae4a855a8cceec0024aef000ae3b0408d48818bc72114bde7,6b62208c0403a5eef0c0e94e8c3bdd6964bda62af0eb73d413d2ece261c076c3,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por abandono Definitivo,Trancada
3ed14106603ccb0ae4a855a8cceec0024aef000ae3b0408d48818bc72114bde7,78ba596a4611e2f56107187247ad80435e69b9ca008562803430318636529353,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por abandono Definitivo,Trancada
c3f516e56c6feceafc598104a65a6c36d8d42a9db22d93f8a61febbf62b6330f,78ba596a4611e2f56107187247ad80435e69b9ca008562803430318636529353,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por abandono Definitivo,Trancada
66eb49e01568a98852c78f1fff1fac679af907dc56478b43f33433ce507609c5,78ba596a4611e2f56107187247ad80435e69b9ca008562803430318636529353,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por conclusão de curso,Trancada
66eb49e01568a98852c78f1fff1fac679af907dc56478b43f33433ce507609c5,6aa4d8e425e255ac24c50eab3925ed6725e24f57bfae1f23baf616716dd90786,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por conclusão de curso,Trancada
fd0b11c084e24786be06dc00450f985c1835755972be83deb0d7f81b6be74965,907b42ffba4f3282f096d32ac2f9d0e04a91c872177f299b3c9cd3e362440b3e,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por abandono Definitivo,Trancada
3a075cc3b9e95ab1353df470547934733a2c4ac31967f91ef80e707802c516b9,e040382c23bb840e73a6d164aacda1b729fbae8e0ca6caa41f235a032d5dfbfd,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por abandono Definitivo,Trancada
3a075cc3b9e95ab1353df470547934733a2c4ac31967f91ef80e707802c516b9,6b62208c0403a5eef0c0e94e8c3bdd6964bda62af0eb73d413d2ece261c076c3,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por abandono Definitivo,Trancada
3a075cc3b9e95ab1353df470547934733a2c4ac31967f91ef80e707802c516b9,78ba596a4611e2f56107187247ad80435e69b9ca008562803430318636529353,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por abandono Definitivo,Trancada
3a075cc3b9e95ab1353df470547934733a2c4ac31967f91ef80e707802c516b9,af00ff19baa5f3dd256a035daba3da66e989aa724bf3bd4bee6b78f97e5d9250,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por abandono Definitivo,Trancada
3a075cc3b9e95ab1353df470547934733a2c4ac31967f91ef80e707802c516b9,157e14c3cf817fe86157aeb6e500f2db5ed9b2a65e79b886832267b887863faa,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por abandono Definitivo,Trancada
bc85fafec66780549ba6043aef8470ce68ec5279ef6d6057c9a306fab8bd896c,a5ebcb5a2af796da2bb75cb5e5fdc8585afde0a591fb6ced6f16c983cf5e94e7,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por abandono Definitivo,Trancada
301348637ddda45c1a7f8143023685106af1e54471ef5e3b831930cfdef6857e,b2f36db8a936f8061ad8468654ceb457288ea12c228a03b06544095e72e81b69,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por conclusão de curso,Trancada
8bc23f15d44e1c0864af0fbb4ffbd7161cd92123ed8a29afafe486d31047d784,932b055d485607e351134c2dab78b5c0d01a3a5c30630e7f214daddf25aadfbd,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por conclusão de curso,Trancada
1d5e6b73df634d6508d807ed9f966a4e2160ed4fef0e086a79cf5f8948b3b4e5,78ba596a4611e2f56107187247ad80435e69b9ca008562803430318636529353,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por abandono Definitivo,Trancada
de9ffeb8d49bc71b996de9fc3613f76c716b8b37e4005e90f2deb0df79550226,224c11eb2d29e47ad48c9f9f6b5ea32d4ac71e3607c11d7e0c51c17839d3789b,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por conclusão de curso,Trancada
de9ffeb8d49bc71b996de9fc3613f76c716b8b37e4005e90f2deb0df79550226,39a0df8b51218e8a3d3fc9de1d7f132ab2e5d1c79ee40803b270c121f8aefba8,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por conclusão de curso,Trancada
de9ffeb8d49bc71b996de9fc3613f76c716b8b37e4005e90f2deb0df79550226,a8608082b671dc32d0f486fdc74d98eca1d6b397f6ec5d33996fef1e76f63d57,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por conclusão de curso,Trancada
746c42ac89c0a97bd62c32141f3a5332d5272992b811de2af521e3d1fb9e6023,907b42ffba4f3282f096d32ac2f9d0e04a91c872177f299b3c9cd3e362440b3e,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por abandono Definitivo,Trancada
8b422864ca53fb53276d8381c4e76e8456fea0614667bec7566cbf9721276d3e,76f3cf6a759b1db8960ab8d4391d06db231aa88ebec4703923ecd7d1c3114a36,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por abandono Definitivo,Trancada
975c3ac0a9a5d7106acaf9287fa916a992c58ba2c233138a80f1f8e0ad573c35,76f3cf6a759b1db8960ab8d4391d06db231aa88ebec4703923ecd7d1c3114a36,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por abandono Definitivo,Trancada
6ea237056cc4119df6dd08e91c993ad0cc0b2ac1da2317082d8ce56c64cca6d2,7b8b1973ae6e0edd4d8c64d11edc3209f6570d749aa3d888f923241ba225e9be,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por abandono Definitivo,Trancada
4875081e6d0bf7bd8bfa31c083dc12be6885df930413087ac568d0651d68ed92,39a0df8b51218e8a3d3fc9de1d7f132ab2e5d1c79ee40803b270c121f8aefba8,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por abandono Definitivo,Trancada
4875081e6d0bf7bd8bfa31c083dc12be6885df930413087ac568d0651d68ed92,3640020b44be046a9c8f5393ab9def05bb71e4fe9961a4ccf0a9791d4bc2a3e7,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por abandono Definitivo,Trancada
e6c37b83b6da1f30943dd5449653c87109382573529e319de0d5109398408c14,76f3cf6a759b1db8960ab8d4391d06db231aa88ebec4703923ecd7d1c3114a36,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por abandono Definitivo,Trancada
e6c37b83b6da1f30943dd5449653c87109382573529e319de0d5109398408c14,907b42ffba4f3282f096d32ac2f9d0e04a91c872177f299b3c9cd3e362440b3e,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por abandono Definitivo,Trancada
e6c37b83b6da1f30943dd5449653c87109382573529e319de0d5109398408c14,e040382c23bb840e73a6d164aacda1b729fbae8e0ca6caa41f235a032d5dfbfd,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por abandono Definitivo,Trancada
e6c37b83b6da1f30943dd5449653c87109382573529e319de0d5109398408c14,6b62208c0403a5eef0c0e94e8c3bdd6964bda62af0eb73d413d2ece261c076c3,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por abandono Definitivo,Trancada
1497cd780bc690a568988fb2d018d8aff63a888b8d02da22832e0f05039b1017,e040382c23bb840e73a6d164aacda1b729fbae8e0ca6caa41f235a032d5dfbfd,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por abandono Definitivo,Trancada
1497cd780bc690a568988fb2d018d8aff63a888b8d02da22832e0f05039b1017,6b62208c0403a5eef0c0e94e8c3bdd6964bda62af0eb73d413d2ece261c076c3,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por abandono Definitivo,Trancada
1497cd780bc690a568988fb2d018d8aff63a888b8d02da22832e0f05039b1017,78ba596a4611e2f56107187247ad80435e69b9ca008562803430318636529353,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por abandono Definitivo,Trancada
c27b91d0390479c99f78114d1c999303571fd980181db599c8d17020de40ebf7,6b62208c0403a5eef0c0e94e8c3bdd6964bda62af0eb73d413d2ece261c076c3,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelamento por opção de curso,Trancada
c27b91d0390479c99f78114d1c999303571fd980181db599c8d17020de40ebf7,78ba596a4611e2f56107187247ad80435e69b9ca008562803430318636529353,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelamento por opção de curso,Trancada
d8afed9d262fc11aa9d1b122c638948a20a5f62b97078c4e3b58b36534cab813,e3357db369315dface23ca8eeae3293fb2728b4ba0b67b52fb42f41730ca5be4,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelamento por ultrapassagem do prazo máximo de trancamento,Trancada
d8afed9d262fc11aa9d1b122c638948a20a5f62b97078c4e3b58b36534cab813,7b8b1973ae6e0edd4d8c64d11edc3209f6570d749aa3d888f923241ba225e9be,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelamento por ultrapassagem do prazo máximo de trancamento,Trancada
d8afed9d262fc11aa9d1b122c638948a20a5f62b97078c4e3b58b36534cab813,76f3cf6a759b1db8960ab8d4391d06db231aa88ebec4703923ecd7d1c3114a36,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelamento por ultrapassagem do prazo máximo de trancamento,Trancada
d8afed9d262fc11aa9d1b122c638948a20a5f62b97078c4e3b58b36534cab813,907b42ffba4f3282f096d32ac2f9d0e04a91c872177f299b3c9cd3e362440b3e,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelamento por ultrapassagem do prazo máximo de trancamento,Trancada
8a28713cf00a3c44898db9dd4f2025a078b64c11a085a65352838b9442ffdf8d,af00ff19baa5f3dd256a035daba3da66e989aa724bf3bd4bee6b78f97e5d9250,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por abandono Definitivo,Trancada
e3a53cfa063c53747a100cbe7149417cc6bd378d7bc10849f95937675b5d8e64,450c1f373a2b971e85437f496ae5fd131d672c15404e1363ccd5c5cec36d1d02,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,Rematrícula por destrancamento ou descancelamento,Trancada
2967fbcbf6fc8cfc56a20af5b1f9ef2f0b82be0812038be1d4a552de88162bda,76f3cf6a759b1db8960ab8d4391d06db231aa88ebec4703923ecd7d1c3114a36,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por abandono Definitivo,Trancada
58ebc3c1832bb7ce885a52dd0d18d3a50ce2a1a6f3244bb393e416b4345a9553,907b42ffba4f3282f096d32ac2f9d0e04a91c872177f299b3c9cd3e362440b3e,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por abandono Definitivo,Trancada
58ebc3c1832bb7ce885a52dd0d18d3a50ce2a1a6f3244bb393e416b4345a9553,e040382c23bb840e73a6d164aacda1b729fbae8e0ca6caa41f235a032d5dfbfd,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por abandono Definitivo,Trancada
58ebc3c1832bb7ce885a52dd0d18d3a50ce2a1a6f3244bb393e416b4345a9553,6b62208c0403a5eef0c0e94e8c3bdd6964bda62af0eb73d413d2ece261c076c3,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por abandono Definitivo,Trancada
58ebc3c1832bb7ce885a52dd0d18d3a50ce2a1a6f3244bb393e416b4345a9553,78ba596a4611e2f56107187247ad80435e69b9ca008562803430318636529353,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por abandono Definitivo,Trancada
6f367371a0c8da5c66a6b1a0fc6478649bcf3be90e0ce7a2256f876b23317604,76f3cf6a759b1db8960ab8d4391d06db231aa88ebec4703923ecd7d1c3114a36,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelamento a pedido,Trancada
3bd1341e83586155e803606021a40147e005092fb043638136ea650b114e9ba5,a931929b37429ec63d3207d7017794040e92c91e9bae26733d9b0fe7268be3a7,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por conclusão de curso,Trancada
3bd1341e83586155e803606021a40147e005092fb043638136ea650b114e9ba5,224c11eb2d29e47ad48c9f9f6b5ea32d4ac71e3607c11d7e0c51c17839d3789b,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por conclusão de curso,Trancada
769289cb327db85372ba7cc1e67ac79ebae9991ba6031ae32d127c5085531210,6b62208c0403a5eef0c0e94e8c3bdd6964bda62af0eb73d413d2ece261c076c3,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelamento por ultrapassagem do prazo máximo de trancamento,Trancada
769289cb327db85372ba7cc1e67ac79ebae9991ba6031ae32d127c5085531210,78ba596a4611e2f56107187247ad80435e69b9ca008562803430318636529353,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelamento por ultrapassagem do prazo máximo de trancamento,Trancada
769289cb327db85372ba7cc1e67ac79ebae9991ba6031ae32d127c5085531210,af00ff19baa5f3dd256a035daba3da66e989aa724bf3bd4bee6b78f97e5d9250,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelamento por ultrapassagem do prazo máximo de trancamento,Trancada
769289cb327db85372ba7cc1e67ac79ebae9991ba6031ae32d127c5085531210,6aa4d8e425e255ac24c50eab3925ed6725e24f57bfae1f23baf616716dd90786,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelamento por ultrapassagem do prazo máximo de trancamento,Trancada
48d4e5d40272e4a4ee9d45238080e9d402c5830b8e2ecd2ad1144054fbf67395,6aa4d8e425e255ac24c50eab3925ed6725e24f57bfae1f23baf616716dd90786,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelamento por ultrapassagem do prazo máximo de trancamento,Trancada
48d4e5d40272e4a4ee9d45238080e9d402c5830b8e2ecd2ad1144054fbf67395,157e14c3cf817fe86157aeb6e500f2db5ed9b2a65e79b886832267b887863faa,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelamento por ultrapassagem do prazo máximo de trancamento,Trancada
48d4e5d40272e4a4ee9d45238080e9d402c5830b8e2ecd2ad1144054fbf67395,75c6f2fd802d302b8fba180502263a9e4d636d08bed8ebd8d1a3d8fc440f229a,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelamento por ultrapassagem do prazo máximo de trancamento,Trancada
48d4e5d40272e4a4ee9d45238080e9d402c5830b8e2ecd2ad1144054fbf67395,bd4ca729b9fae220048d499f7ec0983be62fd0e2dd2ac6a72e685fc855b1146c,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelamento por ultrapassagem do prazo máximo de trancamento,Trancada
