sk_d_disciplina,cod_Disciplina,disciplina
bc3eb6be7346ad0cb90f96ccd560cdd22e567abb1f1579d1d653f8756e00a085,OVL504,Astrobiologia
098b4502d940bc985d5f3d291fbf7dd67dc0edfabbc87c3312d34b1889a5b429,ICP478,Métodos Numéricos I
a3a599721e468c6cbe1bd7cd79a7db6280e93c534f53fcbb8ad03171ee8212cf,NCG033,Inov Tecnol em Informát Aplic
ec36fed69d11f44168e3627122dbc55511b1286e680849d67021e6b0f8fe0833,ICP601,Tóp Esp Engenharia de Software
0ee647a295764c0d939f2bd50e6a74bf852aecf0657989c12051737329e36e14,MAB620,Métodos Espectrais
7a34c5f7a9fe0cb7470122187e847d0500ba90db42ffe4ad726ec2a3e1f71951,MCG023,Método Elementos Finitos I
fc99e8a90fcffcfc960d375802a46b394eedee54c225846894d00b679ac67e06,COE100,Introd à Eng de Controle e Aut
5e5db8a1b4718c685bfeb3037640797e069648535676ede9ba8a27d58f4b1c56,COS110,Algoritmos e Programação
b4c482efdfb97a2d11a36dedb2523d290d654fa91f1eae1888dcfecc263c2519,EEL670,Linguagens de Programacao
3ddae0f481216b99025e6c9f630b299b5a6a78277bf68b60c1f0d4c44be4b228,COE241,Estatística e Mod. Probabilist
168fe778f5f6c9294625cc54bb4e613e22d90b9c9f6fe21ce9cdbe01c812faa1,COE350,Sinais e Sistemas
5f2193deb9d09da75ecbe1734d93eb6c112c575527c5d1b454696066081b5d80,EEG503,Top Esp em Desenho de Engen.
42fc1f71a93c20cab177ffc15b1d8f4024e857e852a52bb7d82effb777a01cfb,COE609,Tóp Esp Controle e Automação
3e79b1eb0959648c8be0b5d15cec91c0498812258662a6c767490e2997365b44,COM352,Processos de Fabricação
91741cb4b7d364023811f49f6f1c9cd7f66d4fa40cd2b30104fc82f2caad98a9,EEE321,Circuitos Eletricos em CC
e6dfbcbf98f87ded49a6767921ae382e90bad1ae5c096d27608660bfdd179f05,NID101,Tecnologia Social
662fa0356c49ab09a99d1b2c3fb311f7e2f765fa123f5d5b8579196ffb368829,NIWZ21,Programas e Proj Extensão I
7a9fdcd2a2f212051c23db981780d2a7753729d0c575a4a038588e2feb717edf,COC351,Matemática Computacional
ed16cca12b033c07edda65f4840015d0c42d7dc5f127489a03515423cb71c566,COE240,Modelagem de Sistem Dinâmicos
1226d5074f6d79b1e9f0eb6f9a722e5ed585229bed461b439e51ca17c773c0b7,EEE322,Lab Circuitos Elétricos I
ff99cb942d628ab3ad5bcc4e8461403b61b6f999b61dcd2b8207df604b1d5509,NIWZ22,Programas e Proj Extensão II
1f742ec2957181c1d83312da8616f33cef9bfd570cab3f84794667d9359a1834,NIWZ23,Programas e Proj Extensão III
b42f27721128e5bce2d75060742da6cb2549b9313cbbfc760587781f3af1bbdc,NIWZ24,Programas e Proj Extensão IV
caacffb1a809007045468193425b8fab470ad890abd15b049375537da5df3b0e,ICP122,Computação Gráfica I
a3636df1c9353c28f60e1b42ae933c3a3ee28b9a6c20aaf1ae397b20da7de441,ICP366,Sistemas Operacionais I
3fafdea977fbb95c125b717b56116808b5d9fee8f05a643ff5e52d4705cf5e19,ICP368,Algoritmos e Grafos
b2efd4774bc89bb5de944556d889fcfee8019f4e7cae4bec643d6c14f7048e5c,BMW115,Metodos Matematicos em Biolog
ee01b99d10e8e729a7e2f9124685e8f182a9b60f3bb58a8796a536ef5fed3f3c,DGI369,Interpretações de Brasil
1054636451b2d4e7e01246a01eac94ebd97fd2a1d968c74ddf568f13e25ffba9,EEL873,Engenharia de Software
882e76098208b622538d390cb20072fb1c0c982d6e443febaa421e494a80dd95,COS013,Tóp Esp Eng de Comp e Informaç
e54840f4f7b2af763b20b80120314e12c20f2a67f9be3c016c8d4f5587b5b1e4,FCF361,Logica I
8646901166c1faeea5f1a2ed53da22a4da53f6ec963130dffbefc3d6efc70d54,XFS230,Eletromagnetismo e Ótica
42f94444008c53157505b0660ae143441817b283e8e35202d695a8c6501f3712,ICP640,Projeto Teste de Software
470257ef1a6eef6ca19feaf003b866763ba11289a7e3776810512e7dcc8cd860,IHI005,Hist Alimentação e Gastronomia
afb3cafc88a5216fe5b4eb1a290e988c3000dbe861084d2b89644054e2481027,INW111,Higiene e Legislação Sanitária
5e0816b1bb0c9b2ac85d67e02bddb8a8d84b17819af7873f7ffd566583aace83,INW115,Instrumentos Gerenciais
6a78a1f970bdba80857015892fccc7674c0dbd22e4b57ca878c309a09ef5da9a,INW125,Planej Estrat em Alimentação
e9f3d6eb4df1fada72f888a9ac9d57d846d7e6dd1fd58736b2e1b7497eb3c7f4,NUT110,Educação Saúde e Ambiente
7039a63fd6c451890dc43cebdb05a55d660ce5ed5d00a4bf8bdc8d72a322af3c,INW112,Princ Alimentação e Nutrição
131605c5edf27ba98242368f8be708cd0a31a815d38fdfa83018d827bdcbea7d,INW113,Produtos de Origem Vegetal I
2c91a22bf7720a026fea86621c0d6c95363d7f6b6ae6d91929a679cf6c1318b6,INW114,Fundamentos de Culinária
8d71ef9d301f2dad1e4c854e313c1d409c8c4e9cbc94a4b5675ef9cb55f7a3d3,INW121,Alimentação e Cultura
14d7fdabc746cefc136eee1c95516383bd28f5c504286b2e4b41ef1967066d96,INW123,Produtos de Origem Animal I
60eb5f40b0ed937d223629f423b2055724fa4d08a13c96d1b2df4f56a3e407a2,INW126,Org Físico-func em Unid Gastro
2a19d0b62dc633d2ac15eadf8ce776959e938b8a5106374a03a4f33d5e806d8d,INW236,Comunicação em Gastronomia
fa655c8fde628e06cbdcb5aef92437cfe2bb3089fbd5804172f7dceb153d1e89,COP470,Gastronomia e Turismo
13ac1fce2640fcc31477456daa5dc52eb2d2fbd07c16bc9fbee60e24725a7880,INW122,Alimentação e Saúde
74226c30c47714edd92046326619ac5bd462277dff304119c8572e01c7c21509,INW124,Produtos de Origem Vegetal II
a9f1c5528f2eaf5cf26563aa96093f5bf01d9cc49936f3199b4e8d41d1ca4d05,INW232,Produtos de Origem Animal II
84cb1b36ab85828894f654b6f76914753e86fabf9af06bef9a8a2589d0433580,INW235,Fund Gestão Contáb Financeira
e494e56a7f991dd4e52999b55d7a23e3ce56b56d1a7bee492acd50812da87cbb,INW362,Gestão Eventos Gastronômicos
f85c02d1fcad8666929c25cac710175940530c082da82aaf927324600b9fe98b,NPN120,Bases Moleculares Gastronomia
8f1d6670648fce286c075797b248183edcb5e8e23f82aa1a0cf3fe9511edf2b1,COP351,Empreend Organiz Sustentáveis
bbc79be4896ab13460dbcfa04d4535bdef33d9a4240e027b644d2ec93489400c,INW230,Gastronomia e Hospitalidade
865cb552e1eefcaae3f93d60787dcb86e370ce8d0be568245c78004d43dc55b0,INW231,Alimentação e Sustentabilidade
5fce8ebc5f70e56b851af0966d1ce963e34f3c9ff57cc7bf2190446e6b132fa4,INW233,Culin Regional Brasileira I
c601894c8f5067d605a861dc59cd5ea9439d7a9abe8948fdadfcc15f0bcbe1ae,INW234,Culinária Francesa
bfb3b9f4ee95af37648e69c6246f46023c9fe750af28daa344928e8cd5e03b80,INW237,Iniciação Científica I
6889fcb4108e92a6a6ae1414e475584cad018d5d08d77d6c85ed5baf600c7e18,INW240,Panificação e Massas
7f70ce113c2cf453e58c8133c08b90635096df5d223f62f25398eeba964c8304,INW243,Gestão Estratégica de Pessoas
fcc3197bfe9bb17fd003376a31298ba53b767ddbfb5602463cc215295f9ea467,COP244,Fundam de Marketing e Serviços
86a821d35b126cef8775ced5fd7c204f2e2fa614d7bfb5d03376812f5a68e643,COP350,Logística de Abastecimento
71f7a11cc22e0a8071b428eebf3a41204ea730cacc5abb17aae5ae5f6459843f,INW241,Culin Regional Brasileira II
f20ee0855a55b01ffc126c49cf2adc59eb52f87a4e4bcbb0f4483b7cb293571a,INW242,Culinária do Mediterrâneo
584cbe77b1597244f8d3a20868e024fafac2a706f86c347caa90386ae48de9f5,INW244,Gestão Cont e Financ Unid Gast
cc9dacd693e9359d718aadd3f51279b4dd62c1f8ff3e78247d8a6e99341f3690,INW245,Iniciação Científica II
11b18829ecb6261f834ae284ea654f886a70f1d33d37f7d1de4ca78c358dcd99,INW001,Est Casos Suces Empr Gastronôm
825a1ea08d5ba059efa41abb6aec274402d35c46ee4ac769e32b4db614545632,INW360,Políticas de Alim e Saúde
2f192aedb709344b48fba0b9643c1eb68c2174c83d8656bf577f6820003132c7,INW471,Tópicos Avançados Gastronomia
d60e22e4d36a38c6883241f2cf636646aab6c6b277a773972215babd351e2291,INWZ60,Iniciação à Extensão
66163746734ca0892cea25e5933d8708bf7ec719812c6467910d49f9e1493565,INW005,Sustentab Produção Refeições
08a1476596972ad7607e955dc2de767240305273f9e92f431508b1a2d294ba14,INW016,Comportamento Prát Alimentares
07af80c5a486576c6097f3b26dda61e3bad2500ba6fb83ee0b0f155fafb237d6,INW363,Legisl Empreend Gastronômicos
9bfe6feaa0692fb910a25d220f5b8762b2113e40a8dabb87f5b0b71fc02b6b2f,BAV369,Met Percep Visual Gastronomia
ef5f150e4026d14fbc8f8a405d5226b87312c1d0dcc5edbea7b9b26e4c4a842f,INW354,Dinâmica Oper em Unid Gastron
24d9fc706bf0e595888f175f8127928a1b4c5043eb3766a746f99fa2ade010e2,INW361,Gastronomia Grupos Específicos
2251d2ee67d2d30a4b3c9f1885e36394b3060d515bfbfa9e7d5bfbd93435d76d,INW370,Confeitaria Teo
175d96f452ff2aec34c41248f9bf58c6e609dd8586968d9e3008896fb70afaca,INW372,Culinária das Américas Teo
3800961b1d623c379eb423b96c892756e796dd4c4096840cb77373ce8ade19aa,INW374,Culinária Asiática Teo
d14d5d4249aeb9b116f5b82a60f63aa0c1273115497f3ac79ab90bef4f87f9c5,INW376,"Cafés, Bares e Bebidas Teo"
6fc0fb9aee11d8768b9f024e452f3290e2442a9679a103a1de1b85eb63a5607a,INW472,Diretr Elab Trab Concl Curso
d9d26badd4069509f0025a66313f2311adc27b81c0a61847733b24d9fa73fbb2,INW019,Modelagem de Negócios
260b328c8f4506599278544ed873772f67d413c413eeba93bb3c5bcc48526c80,INW364,Plano Negóc Empreend Gastronôm
f061b215bda37c1b9c015f637b574521605c409c8b7e88ab07524c2034f3b995,INW375,Culinária Asiática Exp
c25bb3aadc54a45d7675dfa22f3db19bb5be92beb149ee0854dc06488d60ac1c,INW377,"Cafés, Bares e Bebidas Exp"
aa9c22ba74b37c47c8cf65d43badcc1040ea2284467ebc9f5190252ccd49f7c2,INW373,Culinária das Américas Exp
6e97fd7b84ccda23f54471cb00f86b2c2a609362ac7cc9ec5b23cf349e17d66f,INW712,Consumo e Prática Alimentar
db94031d76f8e4b2cdd1fef53a1b138a2a351f7210b837b32eaaa73010f47b71,ODWZ05,Ativ Curricular Extensão V
d2d3667aced70b0c6a9b8cf82f7d5bb6d187f2e38d12dc2bc19f0c74a25bfa4b,BAH479,Ética e Estética da Cr
d6372ce27089cf3e142bb3fef5797227c546d4c17687c590a41db54c8ada35c4,ICP006,Internet das Coisas I
9eb8099b694e66a034b4a29e244ccfd279f1c20bd647681e5a1b9ca15f0fe033,ICPX02,Projeto Final de Curso
f1c799cdd1f4fd9bd39d623808352b8c8beb2c3b076dea7eae4d4e65b0f7708f,EEN200,Introducao a Eng Naval
4f854d620b51c90851541b36caae1fcb934ac8fbb3fae3ec9dfd9772c8c41c4b,EEN654,Introd Eng Meio Amb Marinho
7ef10d81af6bb22dc0c9d98a3b0fb4a2b84583cf9b71e2521d9ca6fe53439449,EEW120,Introd Termodin e Mec Fluidos
0a21d79eade07885a9b0ddaf7f541ee54cee7ae53e3a55a071b5ff9dc52a2563,ICP242,Computação III
4f9de8af121c071b4e80c7cb31f7d01a3c315183457b64913aa1cd8a73128668,BQM118,Bioquímica de Macromoléculas
ba9f86fe485a2117719daee5ab79c57073842e929d22c9a84224ef3495ae97e8,CFB111,Grandes Temas da Biologia
fb6bcfe6774856f963293aa80ca8afb96b714467356a0818ff59c9640e934498,CFB118,Biologia Celular
9f9080af296e1016c8cfcdb62b32d2a17ba3f6595d1f4fedf7abd80f129a2255,IQG120,Quimica Geral II - IQ
082f3fe60219c8e6d9dc65dc88eff2a214e33ba5d98ac286798af060c5aedb61,IQO111,Quimica Geral Estrutural
76c9e8e041fbcb7bb2ee5197f948e46a4ff00bcd3f5b20a2f799425f5dc3c612,IQO121,Quimica Organica I - IQ
979071293c5ae909aadb3d073f386ea25ae6d410761685f73f4a90f0cc5b6f3c,EET313,Fisico-quimica I
77b3c957c48fc5d0b819db669a8a795bbe18db7c42fe0c8bf0817847dfb32c74,EET103,Top Esp em Metalurgia Fisica
8fe3bf515b832a729533e4b119e1938dd89fbca224b7704740f91770f2a28ed7,EET240,Cristalografia e Difracao
db169d057b2892b7ba2f33daebd693f5674cefc8d087f3b443d456075df04ce8,EET350,Quimica de Polimeros
e9eb94a07f85e1cf7b3c1820bd07af9c322605e7e1e192fa2c50e1a72deac535,EET421,Materiais Compósitos
0449c4d3fac98a4016ae5ee703de815b53c495b1ea89c373d208ea5ad9cf1a92,CMT010,Oficina Trab Ensino II
4cb3201ef3e22327514ef2a0391b5790a5720f2f5646cb4f237005a622449671,MAWX03,Monitoria III
2d0f1162ec48a20d8d8938df293875b4f9235bbc0c22fb75f0055fc5e0c938b6,IEE505,Teoria Economica Recente
c4df63fe145aeaf3fb6078fd69dccc7e2adc1113656d2626b75840faa0aa4ef5,IEE509,Modelos Macroeconomicos
62dc7ac797e4673daa6a6fa666380fe7018a3800f181f9ec77f97feba6401171,IEE622,Tendencias da Econ Mundial
ae256e6719ca1ecbbf85b2319e44c8c88a90c06a4db4c3b19394e35ac4446783,FCF616,Etica IV
627497d8724dc75036b3454ed4ac668e388fef48976acdf7fa679a1d2a9cbeb7,EEK572,Gerencia da Fabricacao
1b8d83686f3450813554e7efcac9617df5c42b670f594720f86fece5029838a8,DGI113,Fundamentos de Economia
0f05f499c89f575af82abff2b775f5008311fbe5009b00c9233c9372c688862d,COS111,Introd Eng Comput e Informação
516e4ee88741772d876cea88529c5035956117c7d54b79683ecd3a8354f12a4a,COS471,Computadores e Sociedade
d08ba8439836e2880a40dcacf5e8a2155cdd68eac37f53c87ef0d5ca71024709,COP232,Gestão de Conhecimento I
32ce9e1b2a0f9b833b17a9bcb5315e4c2b27e3d5a4c6c524721d81ce9eca88dd,COS351,Lógica Matemática
8e721dc8012b54832df42e457deb0fdb5a9c16c93ceb8a512f8b0dd372b1d3f6,FIW122,Laborat de Fisica Basica I
f2b01a7a01cd7317f8911fdb5f3304b6aa0e12ecaf195e086b0074d7964ea047,IGL101,Introducao a Mineralogia
abdd97dd54a183c8b68dfd9f02fceb612ea0f40eddc47634c084abfe6774f41d,IQG128,Quimica Geral Experimental II
2552cb2ec5a29bc5cf3e65e62a2c91c033788e86a9eb47dec03577692d23f654,IQO113,Int ao Laboratório de Química
39b5d451eebfc83c7ee4dfc47b5c7d41ca1a9c4ef643981b9826839fd303aa49,IQO129,Quimica Organica I - LN
a94535359a14a0e3677a95e081b892c19e07de038a0db0c19f36b91bfa512192,IQO236,Quimica Organica Exp I - Ln
8daa275ea91b5ff4a52753871bb766fa6a35ffb4cc0528c1cb65eb6882a11c00,IQWY01,Química na Escola I
2eefe270279d275b2a18a4baa0d9bea1a86214b3d282c676a5472abc2ce5003d,IQWY02,Química na Escola II
f09823b2828846a378ac58604d96dff3857c82c81b6287143357e5ea13481eb7,IQWY03,Química na Escola III
58c1a9e4c7bc400ee1d0170b649824b52ee73e6cef3207062b61ecfcbac8b832,IQWY04,Química na Escola IV
70b0f4284aaf5555f177952526d944ff424393e43d1141f751c8cd3a2253f5e3,EEI058,Engenharia do Entretenimento
2f3f955e243d03fa01148bbf99f67bb4fb206958d3308ae95d2184440e5330a7,NCG020,Segurança da Informação
da375189b151dbe3b79310873379c98af6acdfc62fe42cecfbdf0ebb904f5740,LEG151,Alemao I
ce60a774dfde5f979ec82aa23095f7d899dadfa9701b23aa41f562da234e7f13,CMT001,Est Dirigido Ciênc Mat Nat I
ca41cfcacaa2af0dc40ee5167571422c7b4738b783d14c4838d2280ef80a8930,EEL857,Otimizacao em Grafos
a88dc7f220bac1920858e61fd291ace18f33e4ec84a5cb133b1f3b46525132c5,EEE390,Fundamentos de Eletricidade
020926b85a719c2b4f688a954df89ba48e961de3a47db173863cf91d030fcdb9,FIW492,Tópicos de Física Geral II
a8a94442ab065edc5e45162d85536dd034778af0abb090d2f1982ace0a800ccd,ICP230,Cálculo Numérico (CC)
18f787dd37ddfaf22e18a46b7442446a1a9a4ee07355bc900f38e2290670b903,ICP367,Sistemas Distribuídos
6ce1304011c82009f8c14fef129408a269b2766a705db81666a39eec97242f29,BMH121,Histologia I B
cab2b35202d6e4d8db29f7126e06bdf64ea3d44e4cb6b757303bd360aee73d21,BMH120,Embriologia Geral I B
3fca60a9cd534b86921f059d7d0c985c3893ce7314dc142a7a4ebb6118d56b74,IBE121,Elementos de Ecologia
f41106aa50b48fdbdbb9fd45ca773be2ab0d5507b54616554914ab7a22cc292e,IBG231,Biologia Geral (Citologia)
8ca295f6ffb1b72a5a633a7ee6bf4ea489388082c3818a7189a9270bf0b021b5,FIN112,Fisica P/a Ciencias Biologicas
5b0e75be463871ec154b137fabf2ed23d996be3a78e8d839a113e1f1a36dc4e2,IBM351,Biologia Marinha Basica
4bb1cdcfa4f081cca038011958d0f0a3cb1da7e9cba53ccc91326a7a2c834472,IQG116,Complementos de Quimica I
4e63ad3f61af8002bb074295f7dd4336eb2b791e427ea9c27e0c6b8f5e329931,ICP117,Computação Concorrente
0ed97ce89a547816d8795c93ff695f8b12cdb6a5c53fefd110e73be873eb8602,ICP245,Circuitos Lógicos
6ff9b97c6c14b1591708bcda455655733d795a7b601d7c374cdd9705d3b461c2,ICP115,Álgebra Linear Algorítmica
bf25ed499fff3e08e074486913cf6b1938dedd5de525ffa3e7ceb8cd2e946292,IQWK02,Seminário de Química I
7d10992cccaf2a7b5a1e18073df5db185494acd9837db1e4d9664b23a92089d3,IQF241,Termodinâmica Clássica
ba6271fa919c58d7dfbb0d61c0119fe431ea94459f0bd07bd687e032bf03b5d9,ICP353,Computadores e Programação
9be73ef58e82312bed25a1428034c7ad1954e2501ab02bdf300dbaed2114e659,FCF362,Estetica I
9a65ba0b6322243573f37ed5e25f2829b0dbf889adb11e06edcfbbc1168e3e2f,FCF441,Metafísica I
bf0ff369c0d225fed266ef3bc2fab16ab41b50d346386e2af89913dcc50a7e26,FCF231,Historia da Filos Antiga I
070e52386da4f1a3652436e77f9a0eddf5b71c2a91d3319a5a23f9426ac0aabe,FCF644,Filosofia da Natureza III
aa225b42b9c6b44678fc5fd4f7a985ba59074e2e22c104132e61723440377a84,FCF281,Sem Hist Filosofia Antiga II
978830995363bbbe3f909885fdcdd9277f3860615251385fe1fa42e1a592cc89,FCF442,Metafísica II
109207e70d037c5fd6ee593ec122e552e3799e26698425b1b1c906296c91bb03,FCF624,Estetica II
bfa75cca4a6a3dbe3e5fadd5f7c16c63c2e2856acff12737722b6ec772fb0da2,FCF634,Historia da Filos Moderna III
18617e058a433b1ffe962c09af2b89d21e752317bc9fc30d838b79bd580782e9,FCF436,História Filo Contemporânea VI
16ef27bd267cce1c47438b3ad9e8d241a9ad12ec3bf0835b65c25c152a3e9fc2,FCF633,Historia da Filos Moderna II
329d746d6e771c1c28e308ceba195888c82f8855f9f95445bbae6110f8433b80,FCF236,História Filosofia Medieval VI
f47f27307b44f7a42eea4d81cca0460749d740a71fdf0caffb9162a6ce49c273,FCF286,Sem Hist Filos Contemporânea I
441c97ed743e19bfdb6d2164cb5750b2f2372338902c50305493274668d6b923,FCF443,Metafísica III
28c94af65993d5ebb724aa0f6e1964c4e07ec7afa6bdfc6d12d5e798c69e368c,FCF234,Historia da Filos Medieval I
ea4d75c3af97b52f89d5625b54189a184e4566c0141d66255fce667addeaa1d2,FCF244,Historia da Filos Moderna I
2067ea127e7b52df315526e23ef4061cc929f5af1b13854be6f75a9759041d88,FCF306,Teoria do Conhecimento I
e0e9b7733a64a8bf949502c54324922d91ffa24f94a86208c7b507bfe1974f7f,FCF638,Hist Filos Contemporanea IV
2035546f0557c31d331079c1486c82ec30b9adda9e9fbde4d2d3a4b423c3f04e,FCF628,Historia da Filos Antiga III
eae8d6a2ee604d59dc93ffcb5f58cfa47bae5750bf23f83050578329f7b21420,FCF632,Historia da Filos Medieval IV
6cec7afd793c43265c8fc99f375caae17ec7b2a37d8d2ef14051f3b269b294b2,FCF284,Sem Hist Filosofia Moderna I
54b37f3be37771f2d67456bf7024c54823f0524ebaaabc83033773f4fbdaa369,FCF543,Filosofia da Mente III
89a6868a9f091cb471affbbc69ccc751a60dbd71e14bb729079d180cb27505a8,FCF630,Historia da Filos Medieval II
fa892dca25189ac74f531b2a5aa4de53179903e52612b907025ab80167680060,FCF122,Antropologia Filosófica II
b0ca48f046388a0791db5b9ce51de91175e70f402cf11c756970a033f457d795,FCF136,História Filosofia Antiga VI
e13364699a3bbecf0b411b1fbd3b2e68a8f0cb6630eb529450826860712f2e98,FCF626,Estetica IV
167b631d2ce5d2663b7dbf81ccb52c94c04df60d317a5c52e1f2c7f76c16ba3c,FCF280,Sem Hist Filosofia Antiga I
737ff26ff66b43b3493c42e8aac723d3ed26bcdb3e23ad2f75b173c00c9407ab,FCF635,Historia da Filos Moderna IV
791408824ffb43842750d9bc8a138b4999203d8a8bb71b418e963dcc99583217,MAW365,Fund de Aritmética e Álgebra
b968c3f3a43c0e8807d9344bd498615430be697e5c90fafac49e3eb214afba54,MAWX06,Monografia II
008cc492649d0f8b61bb076704676288499b400064ffbf36dd1bbb8a047e2c2f,EEH214,Fenômenos de Transferência
18d2c39a5759fd95ea1a723a1b7d014b2f4714aa1dfca2ae99842704356caf84,EEE327,Eletromagnetismo I
a27cf28d0c4094aefbb72af4e7681da98231cdf2d5d51c5160dbbf1be865962e,EET308,Ciencia dos Mat Eletricos
5ae12db865dd0e87c37184f2670ff540e3e270cdfcf5626e28dd4f97562fdead,ICP123,Linguagens Formais
6b8267dfa13fe537efb7e35e7d2cc198cbb268a0a55c4bcac607f34ddf659ab2,EEG101,Geometria Descritiva
0e402036535135c775cb46062b7abd68b4a5873212f81669c6718b97a38b6242,EEWY21,Monitoria I
b9dd751ab5279652272612e600a9cfa166ecf5e69b002541ee16cd38c7f720f2,EEWY22,Monitoria II
8df06347505a6a84d53712ef80a08f996a0096c6f2c4a0fe89a78db0e287ed44,ICP534,Projeto Sistemas de Informação
d7df54a2b5eb5cd97d71aaae30e03148d59f353ea932cb93102f42501a252ebc,MAWZ01,Ativ Curricular Extensão I
7eb637cabb10a15849a2efec7bbeeefa0e7585823054f8ffbe8b70d189042389,IHI003,Hist Eco Soc e Politica Geral
b923d2d2bd975599cb8007d7338786bc4ff9de0fbfaa7d37cf71c21d687c0f17,ICP354,Computadores e Sociedade
38b1f000bdab8ab80afbdf78845e48d9c7aecea4d78e501d6f0833665e06a0a3,ICP355,Arquitetura de Computadores I
b7d1582cad3137b4034fb3ca22911c4a76811ba5356508d2d20c43de42a2a226,ICP533,Fund Engenharia de Software
60bd8f26ffc2e0f1c1d09f0f6f465e8493f282d321f2c38ad5cd9f478e829943,LEWZ61,Ativ Curricular Extensão I
28782d0e3d75ad37812955ee53f066be286d3d864e8299904e3a10fbe6476b7b,OVL121,Astronomia Esférica
b42fd3249ec07a2d56fececb47c42e6763fea506591db1659b166c557a3ae1c0,OVL232,Métodos Comput da Astronomia
ec86ccf68a79ee7841508863a2fc8bcafb7697ab4def6470d59e7f206d874a5e,EEK611,Harmonia Funcional
4dab9a4e80d4706627e8e1800a776b786f9f4890a5b5cff1dcbd5bbc69c576fb,MAC364,Evolucão da Matemática
37c6a6166c0ba0f3b4ebaaa9374f3a31972795ecb98263e98100c9d93790fa47,MAC227,Geometria II
6d5dc40ee9f71f8fcb1517d8ecee7083f6ca3c0a75504b487245cba2815c9a54,MAA834,Topologia Algébrica
da3cf156a31223bc7745b02b58590c2315e565a4e0857d91b75162d65254d309,MAE005,Monitoria A.
2bbe857508e341a9f4c5872ed5c8a1016e5624a431c5ffee05c17775a49a151f,MAE709,Algebra Linear
ac47e8673c8863510212c9b35a59797857329dbdb472a4a95f0f7c36a3c8d8af,ICP535,Modelagem Sist Informação I
56ead27f851911c0398f5c8a6e8d064eb3ded8013726e95cd1284f09b61628c6,IPM249,Tóp Especiais em Psicometria B
798c9ccfc96d1be548aefa4b0ce6b7fc0fafcc1c159b903b2826e2d41f9eb34d,MAE354,Análise Real II
6653e54f140b01ea8054b4a74ca7ea3ff4a6750a2352fdc70d618ca8fe52e853,MAE352,Álgebra Linear Avançada
41a88dd9bab2554b5589ef1cc147ecfe6927c5b219f0db0fdfd97cea08b3c2a8,MAD852,Processos Estocasticos
06bed5eccee8b85d99b1dd8c528b2cfcceeb1e5b10222dcc35d79fc02383606b,ICP489,Banco de Dados I
12bc58a5cc0f5cc7f497d81bbaeacb7fa1db04300b254abdfbedfbd21aade1c2,FIW232,Laborat de Fisica Basica II
d9a87467c6987be751876996118256d7aae14d0b8bba835b1f59f8fbf7086ae3,MAC116,Matemática I
8cae5ac09e78171b6716efdbf4622a65689244edfcf316acf8a55a7417eda713,FIW486,Top em Fisica Contemporanea I
7d323cfd8acf1089e2c0805853c826964b741b78eb71917f3fedf34c78b3db43,FIWY07,Introdução à Pesquisa V
154e1bc756e9d1306791c561018d15a569b56599d2c3d3636513f28ed68bb31f,FIW243,Mecânica Clássica I
f29de361edf5b7255b9c694cd8c572745d8ba7585f41006c15fac66fc4495841,FIW246,Experimentos de Fís Quântica
3bec41a2689bf8cb57e99189a34cf9ec61cde513d7db4c8017ab96dace5c2b83,IGT498,Meteorologia Tropical A.
9a464ed32866059c4dd3264fa9a64b4361e841f23be9ecd4b30546fd9d64b5ab,IGTU05,Estágio Supervisionado I
ee06efd49ac355c974d69818317377515af7a6e94d65f4859df6c0caf15d48e4,IGTX02,Estágio de Campo I
2567a6404997b40fe3e4b89a539a51084fa0663903ec737db258f6be6c1dbed3,IGT241,Inic à Pesq Ciênc Atmosféricas
c6277b9e4ff562efc01a9f1e0a4b6dd571f00b996b07e601d57af69b7e84092d,EEWY02,Equipe de Competição II
3bce8ac6b501b3d5f8ba7a41559085a96fdeaab74608c2e0370d8f0b34b6ca0e,NCG012,Mineração de Dados
c8ca7911f2602a0adaf318b17497d5460d6e6bfea705ae83a66f80b5e75b7ff5,EFA063,Yoga e Dança B
027bc8d0f4d03b472e73b1c351b213a683d3212269b48c234f032604d4f7f106,FIM355,Introdução a Cosmologia
2d0aa51e863cadb37ef04cb168bc3ee2e5ad02bf852ebdf0cc2e8fd40a17b1bf,ECL251,Redação Jornalística I
bc3a7cee1593b976ca793cb25dbf3d170cd6abb9cbb4e61c002db522904943c9,ECL384,Radiojornalismo I
4c5c6717b5c8573026e33d5c90ec50c784a6ce0af00c2a471ce02fcec2bed8bc,ECL390,Telejornalismo I
186266ecce66e538ddd95595916bd9b8ff4352884f53f7209ebdd50a1b9d7915,ECL500,Radiojornalismo II
c29b63773e91c1b9b6055da2738cd5b2ae6e021e0773f154bca673f59f70367f,ECL021,Jornalismo Especializado L
c2f13121aaf985057a0eee9d28a3daf979f1f0392e0b602c8b8390e768b1409c,ECS009,Seminário em Comunicação J
83d0eb27e3eaa49d8259b72911ae56cc6a781c513c6951e78fd5259991c47665,ECL382,Redação Jornalística II
5677115defb9959abe28b521e3ebac3a37e95519fd7acf5b5f0768f854d5f418,LEO100,Língua Russa I
f303095ae5bca990b2400ad82bfc581f02731b15d8ea79ed70292e4650f3252d,NCG021,Introdução a Programação II
d653ba2912fcbc4e4178973236a14dc97300ec0cfe495b3914d9c89f240563f0,BMA231,Anatomia Médico Aplicada
